support,itemsets,length
0.02195121951219512,"frozenset({'pain during bowel movements', 'bloody stool'})",2
0.02195121951219512,"frozenset({'bloody stool', 'pain in anal region'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'depression'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'indigestion'})",2
0.02195121951219512,"frozenset({'depression', 'cold hands and feets', 'dizziness'})",3
0.02195121951219512,"frozenset({'chills', 'weight loss', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'blurred and distorted vision', 'irregular sugar level'})",2
0.02195121951219512,"frozenset({'yellowing of eyes', 'chills', 'vomiting'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellow urine', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'blurred and distorted vision', 'lethargy'})",2
0.02195121951219512,"frozenset({'toxic look (typhos)', 'chills', 'vomiting'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'weight loss'})",3
0.02195121951219512,"frozenset({'depression', 'cold hands and feets', 'weight gain'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'cold hands and feets', 'dizziness'})",3
0.02195121951219512,"frozenset({'irritability', 'cold hands and feets', 'dizziness'})",3
0.02195121951219512,"frozenset({'irritability', 'cold hands and feets', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'coma', 'dark urine', 'fatigue'})",3
0.02195121951219512,"frozenset({'cold hands and feets', 'swollen extremeties', 'weight gain'})",3
0.02195121951219512,"frozenset({'anxiety', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'cold hands and feets', 'swollen extremeties', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'fatigue', 'anxiety'})",2
0.02195121951219512,"frozenset({'cold hands and feets', 'swollen extremeties', 'mood swings'})",3
0.02195121951219512,"frozenset({'headache', 'anxiety'})",2
0.02195121951219512,"frozenset({'nausea', 'anxiety'})",2
0.02195121951219512,"frozenset({'cold hands and feets', 'swollen extremeties', 'lethargy'})",3
0.02195121951219512,"frozenset({'sweating', 'anxiety'})",2
0.02195121951219512,"frozenset({'irritability', 'cold hands and feets', 'weight gain'})",3
0.02195121951219512,"frozenset({'vomiting', 'anxiety'})",2
0.02195121951219512,"frozenset({'belly pain', 'nausea'})",2
0.02195121951219512,"frozenset({'irritability', 'cold hands and feets', 'mood swings'})",3
0.02195121951219512,"frozenset({'irritability', 'cold hands and feets', 'lethargy'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'cold hands and feets', 'weight gain'})",3
0.02195121951219512,"frozenset({'muscle pain', 'abdominal pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'cold hands and feets', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'cold hands and feets', 'mood swings'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'cold hands and feets', 'lethargy'})",3
0.02195121951219512,"frozenset({'belly pain', 'constipation'})",2
0.02195121951219512,"frozenset({'swollen extremeties', 'cold hands and feets', 'dizziness'})",3
0.02195121951219512,"frozenset({'belly pain', 'diarrhoea'})",2
0.02195121951219512,"frozenset({'belly pain', 'headache'})",2
0.02195121951219512,"frozenset({'headache', 'acidity'})",2
0.02195121951219512,"frozenset({'constipation', 'nausea', 'fatigue'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'throat irritation'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'headache', 'muscle pain'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing', 'redness of eyes'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing', 'phlegm'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing', 'muscle pain'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'malaise', 'throat irritation'})",3
0.02195121951219512,frozenset({'muscle wasting'}),1
0.02195121951219512,"frozenset({'continuous sneezing', 'sinus pressure', 'malaise'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'malaise', 'runny nose'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'redness of eyes', 'malaise'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'phlegm', 'malaise'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'malaise', 'muscle pain'})",3
0.02195121951219512,"frozenset({'loss of smell', 'swelled lymph nodes', 'continuous sneezing'})",3
0.02195121951219512,"frozenset({'loss of smell', 'continuous sneezing', 'malaise'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'high fever', 'throat irritation'})",3
0.02195121951219512,frozenset({'nodal skin eruptions'}),1
0.02195121951219512,"frozenset({'continuous sneezing', 'sinus pressure', 'high fever'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'high fever', 'runny nose'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'redness of eyes', 'high fever'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'phlegm', 'high fever'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'muscle pain', 'high fever'})",3
0.02195121951219512,"frozenset({'loss of smell', 'continuous sneezing', 'high fever'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'headache', 'throat irritation'})",3
0.02195121951219512,frozenset({'patches in throat'}),1
0.02195121951219512,"frozenset({'continuous sneezing', 'sinus pressure', 'headache'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'headache', 'runny nose'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'redness of eyes', 'headache'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing', 'runny nose'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing', 'sinus pressure'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing', 'throat irritation'})",3
0.02195121951219512,"frozenset({'runny nose', 'fatigue', 'cough'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'headache', 'cough'})",3
0.02195121951219512,"frozenset({'phlegm', 'headache', 'cough'})",3
0.02195121951219512,"frozenset({'headache', 'muscle pain', 'cough'})",3
0.02195121951219512,frozenset({'blackheads'}),1
0.02195121951219512,"frozenset({'loss of smell', 'headache', 'cough'})",3
0.02195121951219512,"frozenset({'yellowing of eyes', 'fatigue', 'cough'})",3
0.02195121951219512,frozenset({'dehydration'}),1
0.02195121951219512,"frozenset({'receiving blood transfusion', 'abdominal pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'throat irritation', 'fatigue', 'cough'})",3
0.02195121951219512,"frozenset({'sinus pressure', 'fatigue', 'cough'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'fatigue', 'cough'})",3
0.02195121951219512,frozenset({'dischromic  patches'}),1
0.02195121951219512,"frozenset({'fast heart rate', 'fatigue', 'cough'})",3
0.02195121951219512,frozenset({'extra marital contacts'}),1
0.02195121951219512,"frozenset({'redness of eyes', 'fatigue', 'cough'})",3
0.02195121951219512,"frozenset({'fatigue', 'cough', 'muscle pain'})",3
0.02195121951219512,"frozenset({'mild fever', 'fatigue', 'cough'})",3
0.02195121951219512,"frozenset({'loss of smell', 'fatigue', 'cough'})",3
0.02195121951219512,"frozenset({'fatigue', 'cough', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'abdominal pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'sweating', 'cough'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'phlegm', 'cough'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'malaise', 'cough'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'high fever', 'cough'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'phlegm', 'headache'})",3
0.02195121951219512,frozenset({'pus filled pimples'}),1
0.02195121951219512,"frozenset({'excessive hunger', 'acidity'})",2
0.02195121951219512,"frozenset({'loss of smell', 'continuous sneezing', 'headache'})",3
0.02195121951219512,frozenset({'weakness of one body side'}),1
0.02195121951219512,"frozenset({'belly pain', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'constipation', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'distention of abdomen', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'abdominal pain', 'fluid overload'})",2
0.02195121951219512,"frozenset({'headache', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'nausea', 'muscle pain', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'history of alcohol consumption', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'vomiting', 'muscle pain', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'muscle pain', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'internal itching', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'lethargy', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'passage of gases', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'swelling of stomach', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'toxic look (typhos)', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'weight loss', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'high fever', 'constipation', 'vomiting'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'high fever', 'constipation'})",3
0.02195121951219512,"frozenset({'yellow urine', 'abdominal pain'})",2
0.02195121951219512,"frozenset({'high fever', 'nausea', 'constipation'})",3
0.02195121951219512,"frozenset({'blurred and distorted vision', 'acidity'})",2
0.02195121951219512,"frozenset({'high fever', 'headache', 'constipation'})",3
0.02195121951219512,"frozenset({'constipation', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'constipation', 'fatigue'})",3
0.02195121951219512,"frozenset({'depression', 'acidity'})",2
0.02195121951219512,"frozenset({'yellowish skin', 'mild fever', 'abdominal pain'})",3
0.02195121951219512,frozenset({'weakness in limbs'}),1
0.02195121951219512,frozenset({'watering from eyes'}),1
0.02195121951219512,frozenset({'sunken eyes'}),1
0.02195121951219512,frozenset({'scurring'}),1
0.02195121951219512,"frozenset({'continuous sneezing', 'fatigue', 'throat irritation'})",3
0.02195121951219512,frozenset({'shivering'}),1
0.02195121951219512,"frozenset({'continuous sneezing', 'sinus pressure', 'fatigue'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'fatigue', 'runny nose'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'redness of eyes', 'fatigue'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'phlegm', 'fatigue'})",3
0.02195121951219512,"frozenset({'fatigue', 'continuous sneezing', 'muscle pain'})",3
0.02195121951219512,frozenset({'spinning movements'}),1
0.02195121951219512,"frozenset({'loss of smell', 'continuous sneezing', 'fatigue'})",3
0.02195121951219512,frozenset({'spotting  urination'}),1
0.02195121951219512,"frozenset({'throat irritation', 'continuous sneezing', 'cough'})",3
0.02195121951219512,frozenset({'ulcers on tongue'}),1
0.02195121951219512,"frozenset({'yellow urine', 'malaise', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'sinus pressure', 'cough'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'cough', 'runny nose'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'redness of eyes', 'cough'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'phlegm', 'cough'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'muscle pain', 'cough'})",3
0.02195121951219512,frozenset({'swollen blood vessels'}),1
0.02195121951219512,"frozenset({'yellowish skin', 'malaise', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'nausea', 'mild fever', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'loss of smell', 'continuous sneezing', 'cough'})",3
0.02195121951219512,"frozenset({'vomiting', 'mild fever', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'vomiting'})",3
0.02195121951219512,"frozenset({'mild fever', 'abdominal pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'sweating', 'chills', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'depression', 'stiff neck'})",2
0.02195121951219512,"frozenset({'chills', 'headache', 'runny nose'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'headache', 'chills'})",3
0.02195121951219512,"frozenset({'weight loss', 'dark urine'})",2
0.02195121951219512,"frozenset({'chills', 'headache', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellow urine', 'dark urine'})",2
0.02195121951219512,"frozenset({'chills', 'phlegm', 'headache'})",3
0.02195121951219512,"frozenset({'loss of smell', 'chills', 'headache'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'depression'})",2
0.02195121951219512,"frozenset({'chills', 'headache', 'joint pain'})",3
0.02195121951219512,"frozenset({'depression', 'fatigue'})",2
0.02195121951219512,"frozenset({'chills', 'fatigue', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'depression', 'headache'})",2
0.02195121951219512,"frozenset({'depression', 'indigestion'})",2
0.02195121951219512,"frozenset({'chills', 'fatigue', 'throat irritation'})",3
0.02195121951219512,"frozenset({'chills', 'headache', 'skin rash'})",3
0.02195121951219512,"frozenset({'depression', 'visual disturbances'})",2
0.02195121951219512,"frozenset({'chills', 'sinus pressure', 'fatigue'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'chills', 'fatigue'})",3
0.02195121951219512,"frozenset({'chills', 'fatigue', 'runny nose'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'fatigue', 'chills'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'diarrhoea'})",2
0.02195121951219512,"frozenset({'fast heart rate', 'diarrhoea'})",2
0.02195121951219512,"frozenset({'diarrhoea', 'joint pain'})",2
0.02195121951219512,"frozenset({'chills', 'fatigue', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'chills', 'mild fever', 'fatigue'})",3
0.02195121951219512,"frozenset({'loss of smell', 'chills', 'fatigue'})",3
0.02195121951219512,"frozenset({'diarrhoea', 'loss of appetite'})",2
0.02195121951219512,"frozenset({'fast heart rate', 'chills', 'sweating'})",3
0.02195121951219512,"frozenset({'chills', 'sinus pressure', 'headache'})",3
0.02195121951219512,"frozenset({'dark urine', 'lethargy'})",2
0.02195121951219512,"frozenset({'continuous sneezing', 'cough'})",2
0.02195121951219512,"frozenset({'redness of eyes', 'high fever', 'chills'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'headache'})",2
0.02195121951219512,"frozenset({'continuous sneezing', 'high fever'})",2
0.02195121951219512,"frozenset({'continuous sneezing', 'malaise'})",2
0.02195121951219512,"frozenset({'chills', 'joint pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'chills', 'high fever', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'diarrhoea', 'fatigue'})",3
0.02195121951219512,"frozenset({'chills', 'high fever', 'throat irritation'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'continuous sneezing'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'nausea'})",2
0.02195121951219512,"frozenset({'headache', 'cough'})",2
0.02195121951219512,"frozenset({'chills', 'sinus pressure', 'high fever'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'chills', 'high fever'})",3
0.02195121951219512,"frozenset({'chills', 'high fever', 'runny nose'})",3
0.02195121951219512,"frozenset({'diarrhoea', 'abnormal menstruation', 'restlessness'})",3
0.02195121951219512,"frozenset({'diarrhoea', 'dark urine'})",2
0.02195121951219512,"frozenset({'stomach pain', 'cough'})",2
0.02195121951219512,"frozenset({'abnormal menstruation', 'diarrhoea', 'sweating'})",3
0.02195121951219512,"frozenset({'chills', 'high fever', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'weight loss', 'cough'})",2
0.02195121951219512,"frozenset({'fatigue', 'cramps'})",2
0.02195121951219512,"frozenset({'obesity', 'cramps'})",2
0.02195121951219512,"frozenset({'chills', 'mild fever', 'high fever'})",3
0.02195121951219512,"frozenset({'prominent veins on calf', 'cramps'})",2
0.02195121951219512,"frozenset({'loss of smell', 'chills', 'high fever'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'weight loss', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'cramps', 'swollen legs'})",2
0.02195121951219512,"frozenset({'toxic look (typhos)', 'chills', 'headache'})",3
0.02195121951219512,"frozenset({'chills', 'headache', 'throat irritation'})",3
0.02195121951219512,"frozenset({'diarrhoea', 'mood swings'})",2
0.02195121951219512,"frozenset({'fast heart rate', 'chills', 'phlegm'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'lethargy', 'dizziness'})",3
0.02195121951219512,"frozenset({'chills', 'nausea', 'constipation'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'redness of eyes', 'chills'})",3
0.02195121951219512,"frozenset({'dizziness', 'puffy face and eyes'})",2
0.02195121951219512,"frozenset({'continuous sneezing', 'phlegm', 'chills'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'muscle pain', 'chills'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'enlarged thyroid', 'fatigue'})",3
0.02195121951219512,"frozenset({'loss of smell', 'continuous sneezing', 'chills'})",3
0.02195121951219512,"frozenset({'dizziness', 'weight gain'})",2
0.02195121951219512,"frozenset({'fatigue', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'headache', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'nausea', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'sweating', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'chills', 'constipation', 'vomiting'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'chills', 'constipation'})",3
0.02195121951219512,"frozenset({'vomiting', 'drying and tingling lips'})",2
0.02195121951219512,"frozenset({'diarrhoea', 'restlessness'})",2
0.02195121951219512,"frozenset({'chills', 'headache', 'constipation'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'fatigue'})",2
0.02195121951219512,"frozenset({'chills', 'diarrhoea', 'constipation'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'congestion'})",3
0.02195121951219512,"frozenset({'congestion', 'chills', 'malaise'})",3
0.02195121951219512,"frozenset({'congestion', 'chills', 'high fever'})",3
0.02195121951219512,"frozenset({'congestion', 'chills', 'headache'})",3
0.02195121951219512,"frozenset({'congestion', 'chills', 'fatigue'})",3
0.02195121951219512,"frozenset({'congestion', 'chills', 'cough'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'excessive hunger'})",2
0.02195121951219512,"frozenset({'excessive hunger', 'indigestion'})",2
0.02195121951219512,"frozenset({'excessive hunger', 'irregular sugar level'})",2
0.02195121951219512,"frozenset({'excessive hunger', 'lethargy'})",2
0.02195121951219512,"frozenset({'runny nose', 'continuous sneezing', 'chills'})",3
0.02195121951219512,"frozenset({'neck pain', 'dizziness'})",2
0.02195121951219512,"frozenset({'dizziness', 'mood swings'})",2
0.02195121951219512,"frozenset({'continuous sneezing', 'sinus pressure', 'chills'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'chills', 'malaise'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'diarrhoea'})",2
0.02195121951219512,"frozenset({'fast heart rate', 'chills', 'high fever'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'chills', 'fatigue'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'chills', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'weight loss', 'diarrhoea'})",2
0.02195121951219512,"frozenset({'chills', 'cough', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'diarrhoea'})",2
0.02195121951219512,"frozenset({'distention of abdomen', 'fluid overload'})",2
0.02195121951219512,"frozenset({'chills', 'sinus pressure', 'cough'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'chills', 'cough'})",3
0.02195121951219512,"frozenset({'chills', 'cough', 'runny nose'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'cough', 'chills'})",3
0.02195121951219512,"frozenset({'chills', 'muscle pain', 'cough'})",3
0.02195121951219512,"frozenset({'chills', 'mild fever', 'cough'})",3
0.02195121951219512,"frozenset({'loss of smell', 'chills', 'cough'})",3
0.02195121951219512,"frozenset({'chills', 'cough', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'history of alcohol consumption', 'distention of abdomen'})",2
0.02195121951219512,"frozenset({'swelling of stomach', 'distention of abdomen'})",2
0.02195121951219512,"frozenset({'distention of abdomen', 'vomiting'})",2
0.02195121951219512,"frozenset({'fast heart rate', 'chills', 'cough'})",3
0.02195121951219512,"frozenset({'distention of abdomen', 'yellowish skin'})",2
0.02195121951219512,"frozenset({'dizziness', 'abnormal menstruation', 'mood swings'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'dizziness', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'continuous sneezing', 'throat irritation', 'chills'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'dizziness', 'weight gain'})",3
0.02195121951219512,"frozenset({'lethargy', 'dizziness'})",2
0.02195121951219512,"frozenset({'continuous sneezing', 'fatigue'})",2
0.02195121951219512,"frozenset({'abnormal menstruation', 'diarrhoea', 'mood swings'})",3
0.02195121951219512,"frozenset({'constipation', 'vomiting'})",2
0.02195121951219512,"frozenset({'toxic look (typhos)', 'chills', 'nausea'})",3
0.02195121951219512,"frozenset({'prominent veins on calf', 'bruising'})",2
0.02195121951219512,"frozenset({'chills', 'nausea', 'skin rash'})",3
0.02195121951219512,"frozenset({'bruising', 'swollen legs'})",2
0.02195121951219512,"frozenset({'chills', 'nausea', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'lethargy', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'muscle pain'})",3
0.02195121951219512,"frozenset({'chills', 'muscle pain', 'sweating'})",3
0.02195121951219512,"frozenset({'yellowing of eyes', 'yellow urine', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'receiving blood transfusion', 'lethargy', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'chills', 'muscle pain', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'chills', 'weight loss', 'mild fever'})",3
0.02195121951219512,"frozenset({'chills', 'mild fever', 'vomiting'})",3
0.02195121951219512,"frozenset({'chills', 'mild fever', 'sweating'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'brittle nails', 'fatigue'})",3
0.02195121951219512,"frozenset({'chills', 'weight loss', 'malaise'})",3
0.02195121951219512,"frozenset({'chills', 'malaise', 'throat irritation'})",3
0.02195121951219512,"frozenset({'stomach pain', 'chest pain'})",2
0.02195121951219512,"frozenset({'abnormal menstruation', 'cold hands and feets', 'dizziness'})",3
0.02195121951219512,"frozenset({'chills', 'joint pain'})",2
0.02195121951219512,"frozenset({'chills', 'red spots over body'})",2
0.02195121951219512,"frozenset({'chills', 'sinus pressure', 'malaise'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'chills', 'malaise'})",3
0.02195121951219512,"frozenset({'chills', 'skin rash'})",2
0.02195121951219512,"frozenset({'chills', 'weight loss'})",2
0.02195121951219512,"frozenset({'chills', 'malaise', 'runny nose'})",3
0.02195121951219512,"frozenset({'yellowing of eyes', 'lethargy', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'chills', 'pain behind the eyes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'malaise', 'chills'})",3
0.02195121951219512,"frozenset({'obesity', 'bruising'})",2
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'sweating'})",3
0.02195121951219512,"frozenset({'malaise', 'abdominal pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'sinus pressure'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellowish skin', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'chills', 'sweating'})",3
0.02195121951219512,"frozenset({'blurred and distorted vision', 'obesity'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'restlessness'})",2
0.02195121951219512,"frozenset({'swelled lymph nodes', 'chills', 'runny nose'})",3
0.02195121951219512,"frozenset({'blurred and distorted vision', 'stiff neck'})",2
0.02195121951219512,"frozenset({'swelled lymph nodes', 'redness of eyes', 'chills'})",3
0.02195121951219512,"frozenset({'blurred and distorted vision', 'sweating'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'visual disturbances'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'vomiting'})",2
0.02195121951219512,"frozenset({'blurred and distorted vision', 'weight loss'})",2
0.02195121951219512,"frozenset({'family history', 'breathlessness'})",2
0.02195121951219512,"frozenset({'breathlessness', 'mucoid sputum'})",2
0.02195121951219512,"frozenset({'breathlessness', 'weight loss'})",2
0.02195121951219512,"frozenset({'brittle nails', 'fatigue'})",2
0.02195121951219512,"frozenset({'bruising', 'cramps'})",2
0.02195121951219512,"frozenset({'chills', 'phlegm', 'weight loss'})",3
0.02195121951219512,"frozenset({'chills', 'phlegm', 'vomiting'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'chills', 'phlegm'})",3
0.02195121951219512,"frozenset({'fatigue', 'bruising'})",2
0.02195121951219512,"frozenset({'chills', 'pain behind the eyes', 'vomiting'})",3
0.02195121951219512,"frozenset({'chills', 'pain behind the eyes', 'skin rash'})",3
0.02195121951219512,"frozenset({'cold hands and feets', 'dizziness'})",2
0.02195121951219512,"frozenset({'high fever', 'diarrhoea', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'malaise', 'lethargy', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'chills', 'muscle pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'joint pain', 'abdominal pain', 'muscle pain'})",3
0.02195121951219512,"frozenset({'cold hands and feets', 'lethargy'})",2
0.02195121951219512,"frozenset({'cold hands and feets', 'mood swings'})",2
0.02195121951219512,"frozenset({'nausea', 'constipation'})",2
0.02195121951219512,"frozenset({'irritation in anus', 'constipation'})",2
0.02195121951219512,"frozenset({'headache', 'constipation'})",2
0.02195121951219512,"frozenset({'diarrhoea', 'constipation'})",2
0.02195121951219512,"frozenset({'mild fever', 'joint pain', 'abdominal pain'})",3
0.02195121951219512,"frozenset({'chills', 'joint pain', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'cold hands and feets', 'weight gain'})",2
0.02195121951219512,"frozenset({'depression', 'abnormal menstruation', 'fatigue'})",3
0.02195121951219512,"frozenset({'chills', 'malaise', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'chills', 'nausea', 'joint pain'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'abnormal menstruation', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'abnormal menstruation', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'cold hands and feets', 'weight gain'})",3
0.02195121951219512,"frozenset({'pain during bowel movements', 'constipation'})",2
0.02195121951219512,"frozenset({'cold hands and feets', 'puffy face and eyes'})",2
0.02195121951219512,"frozenset({'loss of smell', 'swelled lymph nodes', 'chills'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'cold hands and feets', 'mood swings'})",3
0.02195121951219512,"frozenset({'chills', 'weight loss', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'constipation'})",2
0.02195121951219512,"frozenset({'abnormal menstruation', 'cold hands and feets', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'loss of smell', 'chills', 'malaise'})",3
0.02195121951219512,"frozenset({'chills', 'sweating', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'abnormal menstruation', 'cold hands and feets', 'lethargy'})",3
